customer_id,churn,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_monthly,charges_total,cuentas_diarias
8129-GMVGI,0,Male,0.0,0,1,25.0,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.9,2448.75,3.2
8132-YPVBX,0,Male,0.0,0,0,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.45,19.45,0.65
8133-ANHHJ,0,Male,1.0,1,1,68.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,1193.55,0.65
8138-EALND,0,Male,0.0,1,0,34.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3480.0,3.34
8143-ETQTI,0,Female,0.0,0,0,72.0,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,1,Bank transfer (automatic),84.7,6185.15,2.82
8144-DGHXP,0,Male,1.0,0,0,21.0,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),60.05,1236.15,2.0
8146-QQKZH,0,Female,0.0,1,1,55.0,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,55.7,3131.8,1.86
8148-BPLZQ,0,Male,0.0,1,1,42.0,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),69.4,3058.3,2.31
8148-NLEGT,0,Male,0.0,1,0,67.0,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),100.9,6733.15,3.36
8148-WOCMK,0,Female,0.0,0,0,41.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.65,835.15,0.69
8149-AIQCG,0,Male,0.0,0,0,26.0,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),86.65,2208.75,2.89
8149-RSOUN,1,Male,0.0,1,0,4.0,1,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,65.6,250.1,2.19
8150-QUDFX,0,Female,0.0,0,0,66.0,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),62.5,4136.4,2.08
8152-UOBNY,0,Female,0.0,1,1,15.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.25,394.85,0.84
8152-VETUR,0,Female,0.0,0,0,63.0,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,1,Credit card (automatic),90.05,5817.0,3.0
8155-IBNHG,1,Male,1.0,1,0,59.0,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,1,Credit card (automatic),82.95,4903.15,2.76
8158-WPEZG,0,Female,0.0,0,0,25.0,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,54.2,1423.15,1.81
8160-HOWOX,0,Male,0.0,0,0,4.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.4,93.4,0.65
8161-QYMTT,0,Male,0.0,0,0,2.0,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,95.65,167.3,3.19
8164-OCKUJ,0,Male,0.0,0,0,69.0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,90.65,6322.1,3.02
8165-CBKXO,0,Male,1.0,0,0,5.0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.4,449.75,3.05
8165-ZJRNM,0,Male,0.0,0,1,66.0,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),79.5,5196.1,2.65
8166-ORCHU,0,Male,0.0,1,1,6.0,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),83.55,477.55,2.78
8166-ZZTFS,1,Male,0.0,1,1,28.0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Bank transfer (automatic),92.2,2568.15,3.07
8167-GJLRN,0,Female,1.0,1,1,57.0,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),95.3,5567.45,3.18
8168-UQWWF,1,Male,0.0,0,0,22.0,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),101.35,2317.1,3.38
8169-SAEJD,0,Female,0.0,1,0,49.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.7,1032.05,0.69
8173-RXAYP,0,Female,1.0,1,1,65.0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),103.9,6767.1,3.46
8174-LNWMW,0,Male,0.0,0,0,2.0,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,75.7,189.2,2.52
8174-TBVCF,0,Female,0.0,0,0,42.0,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),78.45,3373.4,2.62
8178-EYZUO,1,Male,0.0,1,1,61.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.55,1305.95,0.68
8180-AKMJV,0,Male,0.0,1,1,26.0,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,83.75,2070.6,2.79
8181-YHCMF,0,Male,0.0,0,0,10.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.0,198.6,0.67
8182-BJDSI,1,Female,0.0,0,0,67.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.6,1790.35,0.85
8182-PNAGI,1,Male,0.0,1,0,10.0,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,99.85,990.9,3.33
8183-ONMXC,1,Male,0.0,0,0,4.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.05,318.9,2.53
8184-WMOFI,0,Female,1.0,0,0,66.0,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),80.45,5224.35,2.68
8185-UPYBR,1,Male,0.0,0,1,1.0,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.05,50.05,1.67
8189-DUKMV,0,Male,0.0,1,1,2.0,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,56.7,113.55,1.89
8189-HBVRW,0,Female,0.0,1,1,37.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.1,861.85,0.8
8189-XRIKE,0,Female,1.0,0,0,35.0,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.85,1434.6,1.33
8190-ZTQFB,0,Female,0.0,0,0,72.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.05,8405.0,3.84
8191-XWSZG,0,Female,0.0,0,0,8.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.45,369.3,1.48
8194-PEEBY,0,Male,0.0,0,0,19.0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),78.7,1495.1,2.62
8197-BFWVU,0,Male,0.0,0,0,20.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.6,356.15,0.65
8198-RKSZG,0,Female,0.0,0,0,38.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,24.25,914.4,0.81
8199-ZLLSA,1,Male,0.0,0,0,57.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),18.8,1094.35,0.63
8200-KLNYW,0,Male,0.0,1,1,38.0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),94.9,3616.25,3.16
8200-LGKSR,0,Male,0.0,1,1,67.0,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),104.6,6885.75,3.49
8201-AAXCB,0,Male,0.0,0,0,22.0,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,55.1,1253.15,1.84
8203-XJZRC,0,Female,0.0,1,0,57.0,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.65,5497.05,3.32
8204-TIFGJ,0,Female,0.0,1,1,72.0,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Electronic check,74.35,5237.4,2.48
8204-YJCLA,0,Male,0.0,1,0,70.0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),79.4,5528.9,2.65
8205-MQUGY,0,Male,1.0,0,0,1.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.65,73.65,2.46
8205-OTCHB,1,Female,0.0,0,0,13.0,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),67.8,842.25,2.26
8205-VSLRB,0,Male,0.0,1,1,62.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),115.55,7159.05,3.85
8207-DMRVL,0,Female,0.0,0,0,5.0,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.35,461.7,2.98
8207-VVMYB,0,Female,1.0,0,0,5.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.05,318.5,2.3
8208-EUMTE,0,Female,0.0,0,0,31.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.05,2227.8,2.53
8212-CRQXP,0,Male,1.0,0,0,18.0,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),80.55,1411.65,2.68
8212-DJRCH,0,Female,1.0,0,0,64.0,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),108.95,7111.3,3.63
8213-TAZPM,0,Male,0.0,0,0,30.0,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),90.4,2820.65,3.01
8215-NGSPE,0,Male,0.0,0,0,19.0,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),73.85,1424.5,2.46
8216-AZUUZ,0,Female,0.0,1,0,65.0,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,55.15,3673.15,1.84
8217-QYOHV,0,Male,0.0,0,0,18.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,401.85,0.67
8218-FFJDS,0,Female,1.0,0,0,13.0,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.8,1308.1,3.36
8219-VYBVI,0,Female,0.0,0,0,41.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.75,806.95,0.66
8220-OCUFY,0,Female,0.0,1,1,54.0,1,Yes,DSL,No,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.8,3246.45,1.99
8221-EQDGL,0,Male,0.0,0,0,32.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,707.5,0.68
8221-HVAYI,0,Male,0.0,1,0,72.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.8,8332.15,3.86
8224-DWCKX,0,Male,0.0,1,1,59.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,1147.85,0.65
8224-IVVPA,0,Female,0.0,0,0,25.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.75,692.1,0.82
8224-KDLKN,0,Male,1.0,1,0,15.0,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),85.6,1345.55,2.85
8224-UAXBZ,0,Female,0.0,0,0,14.0,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,75.35,1025.95,2.51
8225-BTJAU,1,Male,0.0,1,1,52.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,1345.85,0.86
8226-BXGES,0,Male,0.0,0,0,61.0,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.45,6300.15,3.55
8229-BUJHX,0,Female,0.0,1,0,54.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,1102.4,0.67
8229-MYEJZ,0,Female,0.0,0,0,8.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.5,632.2,2.45
8229-TNIQA,1,Male,0.0,0,0,3.0,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,77.4,206.15,2.58
8231-BSWXX,0,Female,0.0,0,0,14.0,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),80.05,1112.3,2.67
8232-CTLKO,0,Male,0.0,0,0,72.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.8,1521.2,0.69
8232-UTFOZ,0,Male,0.0,0,0,35.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,96.75,3403.4,3.22
8234-GSZYK,0,Male,0.0,1,0,66.0,1,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,63.85,4264.6,2.13
8237-ULIXL,0,Male,0.0,1,0,48.0,1,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),70.55,3420.5,2.35
8241-JUIQO,0,Female,1.0,1,1,48.0,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.5,5068.05,3.48
8242-JSVBO,0,Male,0.0,1,1,21.0,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Mailed check,77.5,1625.0,2.58
8242-PDSGJ,0,Male,0.0,0,0,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.45,20.45,0.68
8242-SOQUO,0,Female,0.0,1,1,67.0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),112.35,7388.45,3.74
8245-UMPYT,1,Female,0.0,0,0,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.8,19.8,0.66
8246-SHFGA,0,Male,0.0,1,1,7.0,1,No,DSL,Yes,No,No,No,No,No,One year,1,Electronic check,49.75,331.3,1.66
8249-THVEC,0,Male,0.0,0,0,17.0,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),90.95,1612.2,3.03
8250-ZNGGW,0,Male,0.0,1,0,40.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),106.0,4178.65,3.53
8257-RZAHR,1,Male,1.0,1,0,72.0,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),84.8,6141.65,2.83
8258-GSTJK,1,Female,0.0,0,0,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,19.5,0.65
8259-DZLIZ,0,Female,0.0,0,0,36.0,1,Yes,DSL,Yes,No,No,No,No,No,One year,0,Mailed check,54.45,1893.5,1.82
8259-NFJTV,0,Female,0.0,1,1,47.0,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),60.0,2768.65,2.0
8260-NGFNY,1,Male,0.0,0,0,16.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,294.9,0.66
8261-GWDBQ,0,Male,0.0,0,0,17.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.65,351.55,0.65
8262-COGGB,0,Female,0.0,1,1,38.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.2,746.05,0.67
8263-JQAIK,1,Male,1.0,0,0,1.0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.1,79.1,2.64
8263-OKETD,0,Female,1.0,1,1,72.0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),92.45,6440.25,3.08
8263-QMNTJ,0,Male,0.0,0,0,50.0,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,35.0,1782.4,1.17
8265-HKSOW,0,Female,0.0,0,0,8.0,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,75.6,535.55,2.52
8266-VBFQL,0,Male,0.0,0,0,67.0,1,No,DSL,No,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),50.55,3260.1,1.68
8267-KFGYD,0,Female,0.0,1,1,38.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,749.35,0.68
8267-ZNYVZ,1,Male,0.0,1,0,70.0,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),64.95,4523.25,2.16
8268-YDIXR,0,Female,0.0,0,0,41.0,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),74.65,3090.65,2.49
8270-RKSAP,0,Male,0.0,1,1,59.0,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,111.1,6555.2,3.7
8272-ONJLV,0,Female,0.0,0,0,64.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.7,1642.75,0.82
8276-MQBYC,1,Male,0.0,0,0,3.0,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.3,264.8,2.84
8277-RVRSV,0,Female,1.0,1,0,22.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.6,548.8,0.85
8280-MQRQN,1,Male,0.0,0,1,70.0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),64.95,4551.5,2.16
8285-ABVLB,0,Male,0.0,0,0,43.0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Mailed check,94.35,3921.3,3.14
8286-AFUYI,0,Female,0.0,0,0,5.0,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.6,249.95,1.69
8290-YWKHZ,1,Female,0.0,0,0,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,0.65
8292-FRFZQ,0,Male,1.0,1,1,72.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),115.75,8399.15,3.86
8292-ITGYJ,0,Female,0.0,0,1,18.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.3,454.65,0.84
8292-TYSPY,1,Male,0.0,1,1,38.0,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Electronic check,74.05,2802.3,2.47
8294-UIMBA,0,Female,0.0,1,1,49.0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.6,4783.5,3.19
8295-FHIVV,0,Female,0.0,1,1,2.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,31.9,0.68
8295-KMENE,0,Male,0.0,1,1,12.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.4,313.0,0.85
8305-VHZBZ,1,Female,0.0,0,0,15.0,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,49.1,679.55,1.64
8309-IEYJD,0,Male,0.0,0,0,3.0,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),73.6,232.5,2.45
8309-PPCED,0,Female,0.0,1,1,71.0,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),64.05,4492.9,2.13
8311-UEUAB,0,Female,0.0,0,0,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.7,20.7,0.69
8313-AFGBW,0,Female,1.0,1,0,34.0,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.25,3217.55,3.14
8313-KTIHG,0,Female,0.0,1,0,6.0,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,90.75,512.25,3.02
8313-NDOIA,0,Male,1.0,1,1,51.0,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,84.2,4146.05,2.81
8314-DPQHL,0,Female,1.0,0,0,26.0,1,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,66.05,1652.4,2.2
8314-HTWVE,0,Female,0.0,0,0,49.0,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),59.75,2934.3,1.99
8316-BBQAY,0,Male,0.0,1,0,24.0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.65,2542.45,3.49
8317-BVKSO,0,Male,0.0,0,0,69.0,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),60.05,4176.7,2.0
8318-LCNBW,0,Male,0.0,0,1,56.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.8,1424.2,0.83
8319-QBEHW,0,Male,0.0,0,0,44.0,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Mailed check,53.95,2375.4,1.8
8325-QRPZR,0,Male,0.0,1,0,47.0,1,Yes,Fiber optic,No,Yes,No,No,No,No,One year,1,Electronic check,78.9,3650.35,2.63
8327-LZKAS,1,Female,1.0,1,0,72.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.75,8277.05,3.89
8327-WKMIE,0,Female,0.0,0,0,18.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,1221.65,2.33
8328-SKJNO,0,Male,0.0,1,0,51.0,1,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),75.2,3901.25,2.51
8329-GWVPJ,0,Male,1.0,1,1,66.0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),79.4,5154.6,2.65
8329-IBCTI,1,Female,0.0,0,1,46.0,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.8,4391.25,3.33
8329-UTMVM,0,Male,0.0,0,0,9.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.15,163.7,0.67
8331-ZXFOE,0,Male,0.0,0,0,69.0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),104.7,7220.35,3.49
8332-OSJDW,0,Male,1.0,1,0,47.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,4871.05,3.34
8336-TAVKX,0,Female,0.0,0,0,12.0,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,78.95,927.35,2.63
8337-MSSXB,1,Female,0.0,1,1,72.0,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,1,Bank transfer (automatic),95.9,6954.15,3.2
8337-UPOAQ,1,Male,0.0,0,0,4.0,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,74.4,299.7,2.48
8338-QIUNR,0,Female,0.0,1,0,2.0,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),79.7,165.0,2.66
8344-WFMFH,0,Male,1.0,0,0,1.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.65,71.65,2.39
8345-MVDYC,0,Male,0.0,1,0,42.0,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),40.15,1626.05,1.34
8347-GDTMP,0,Male,0.0,1,1,69.0,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),81.95,5601.4,2.73
8348-HFYIV,1,Male,0.0,0,0,14.0,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,55.0,771.95,1.83
8348-JLBUG,0,Female,0.0,1,0,66.0,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),90.55,6130.95,3.02
8350-NYMVI,0,Male,0.0,1,1,57.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.3,4018.35,2.48
8356-WUAOJ,0,Male,0.0,0,0,4.0,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,29.65,118.5,0.99
